Origen,Destino,Tipo_Origen,Tipo_Destino,Latitud_Origen,Longitud_Origen,Latitud_Destino,Longitud_Destino,Tiempo_Recorrido,Distancia_km,Costo
Calle Los Jazmines,Calle Zorritos,Centro de Distribución,Punto de Entrega,-11.970367034260887,-76.92073785470113,-11.924123110040934,-77.19966918003537,85:26,16.98,62.6
Calle Ignacio Merino,Calle Madrid,Punto de Entrega,Centro de Distribución,-12.490214055903255,-76.8348243084085,-12.425752231698123,-76.9465598762039,38:22,27.28,49.06
Calle Bolívar,Calle Las Lomas,Punto de Entrega,Punto de Entrega,-12.439199958409127,-77.0186199394557,-12.006057290089148,-76.8792209355709,53:24,26.63,80.87
Av. Pershing,Calle Los Ficus,Centro de Distribución,Punto de Entrega,-12.239875609669154,-77.05888965184278,-12.196360997753207,-76.74620140824415,18:42,4.41,20.23
Calle Rodríguez de Mendoza,Av. San Borja Norte,Punto de Entrega,Centro de Distribución,-12.078133840512532,-77.16764670665812,-11.976783836766169,-77.26722791383999,89:10,38.37,74.57
Calle Ignacio Merino,Calle Francisco Lazo,Punto de Entrega,Centro de Distribución,-12.076433971529603,-76.95362592145393,-12.234855296244477,-77.16629151498844,44:51,28.83,67.32
Av. Ejército,Calle Montevideo,Punto de Entrega,Centro de Distribución,-12.13835918516114,-77.0785982700575,-12.461352792507796,-76.95445378498869,55:36,20.99,63.14
Av. San Germán,Av. Belén,Punto de Entrega,Centro de Distribución,-11.880359915797783,-76.89094451904661,-11.719937280502142,-77.17467859167832,25:44,10.8,29.04
Av. Caminos del Inca,Calle Antonio Raymondi,Punto de Entrega,Centro de Distribución,-11.758603487219766,-77.25528622380054,-12.176632423654969,-77.14439538473684,99:58,37.29,126.58
Calle Batalla de Junín,Calle Los Álamos,Centro de Distribución,Punto de Entrega,-12.055546820559849,-77.15483739732358,-12.303469939144007,-76.88112344072414,82:06,46.01,86.25
Av. Guardia Civil Norte,Calle Colón,Punto de Entrega,Punto de Entrega,-12.203917426302217,-76.80596770742346,-11.784485194632952,-76.79908390223352,62:37,33.79,76.89
Av. Costanera,Av. San Germán,Punto de Entrega,Punto de Entrega,-11.71543568130205,-76.99178234584939,-12.087321851316064,-76.82590739970843,66:26,18.44,50.78
Calle Colina,Calle Las Lomas,Centro de Distribución,Punto de Entrega,-12.347065723066535,-76.98891182688467,-12.298976074775434,-76.99639502523416,69:00,32.47,86.05
Calle Francia,Calle Ucayali,Centro de Distribución,Punto de Entrega,-11.957386336451961,-77.26854307635278,-11.900197533300467,-77.07052905913031,92:04,62.38,143.48
Av. Aramburú,Calle Santa Inés,Centro de Distribución,Punto de Entrega,-12.204947700611077,-76.89167027571014,-12.145410305091952,-77.13406371707643,64:43,52.74,122.9
Calle San Martín,Calle Ignacio Merino,Punto de Entrega,Punto de Entrega,-12.383441944617713,-76.99100952306235,-11.773382962869018,-77.28281530446165,29:56,15.75,37.21
Calle Bellavista,Av. Los Próceres,Centro de Distribución,Punto de Entrega,-12.109408144792047,-76.92501805758437,-11.909353243083318,-76.74513524259352,8:37,2.6,10.38
Av. Dueñas,Calle Gamarra,Centro de Distribución,Punto de Entrega,-12.391567458612093,-77.0053689096375,-12.203300748580975,-77.07378737689969,84:06,27.05,74.97
Calle Berlín,Av. Dueñas,Centro de Distribución,Punto de Entrega,-11.79224370068026,-77.13025891353014,-12.313569989695011,-76.70886108614563,103:35,45.51,52.84
Av. El Polo,Calle Los Laureles,Centro de Distribución,Punto de Entrega,-12.49633099025084,-76.93898658642298,-12.297642360701602,-76.99668901631745,68:50,42.29,37.98
Calle Miguel Aljovín,Calle Aljovín,Centro de Distribución,Punto de Entrega,-12.016404281113301,-77.23104941968138,-12.231331749026701,-77.14790714457625,87:27,17.8,53.33
Calle Antonio Raymondi,Av. Víctor Larco Herrera,Centro de Distribución,Punto de Entrega,-11.725595591577308,-76.7966068000876,-11.818107816835878,-77.14755398602001,93:34,21.75,78.58
Av. San Juan,Av. Arequipa,Punto de Entrega,Centro de Distribución,-12.126484407161842,-77.25933545327125,-12.471058457776245,-76.85177553836262,102:19,69.51,159.24
Av. San Luis,Av. Caminos del Inca,Centro de Distribución,Punto de Entrega,-12.339441168687108,-77.29751832302827,-12.113633216975995,-77.05230976681025,42:35,31.52,40.2
Calle Las Musas,Calle Aljovín,Centro de Distribución,Punto de Entrega,-11.929314754068743,-77.14059748963973,-12.181251335530678,-77.24446066910038,112:30,42.18,111.19
Calle Las Magnolias,Calle Santa Inés,Centro de Distribución,Punto de Entrega,-12.040255004409653,-76.9393487782588,-12.432324309070395,-76.75355204039886,37:20,24.58,55.22
Calle Colina,Calle Manuel Almenara,Punto de Entrega,Centro de Distribución,-11.820012628862663,-76.92347210718476,-12.472841029857237,-76.82459945260005,26:45,19.13,29.81
Av. Universitaria,Calle Las Camelias,Punto de Entrega,Punto de Entrega,-12.3444345254119,-77.13733833030413,-12.443832873345237,-77.08296905753265,72:41,40.97,64.22
Calle Chacaltana,Calle Junín,Centro de Distribución,Punto de Entrega,-12.160149432520184,-76.82624601462621,-12.16036841785794,-77.11160876497031,83:30,60.63,60.09
Calle Chacaltana,Av. Garcilaso de la Vega,Punto de Entrega,Punto de Entrega,-12.44226314854855,-76.9437647389414,-11.958188041103028,-76.80679963723675,23:04,5.65,13.6
Av. Central,Av. César Vallejo,Centro de Distribución,Punto de Entrega,-12.174415092189896,-77.13556020395669,-11.733294007801032,-77.11458475429004,119:04,71.27,63.59
Av. Malecón Checa,Calle Pérez de Cuéllar,Centro de Distribución,Punto de Entrega,-12.239810283344413,-76.99275541207733,-12.129308128300682,-76.85289837590797,41:59,27.78,55.71
Av. Costanera,Calle Talara,Punto de Entrega,Punto de Entrega,-11.744010235505515,-77.21031074820594,-12.419074438140282,-77.12059458289929,113:38,42.81,74.54
Calle María Parado de Bellido,Calle Amazonas,Punto de Entrega,Centro de Distribución,-11.759222375813597,-77.17764416258277,-12.063057311815852,-77.15274221859889,39:10,16.52,48.68
Av. Pershing,Calle Puno,Punto de Entrega,Punto de Entrega,-11.796818954381113,-76.85599782603983,-12.288435171626439,-76.89441333425522,46:00,30.31,67.28
Calle Madrid,Av. Sáenz Peña,Punto de Entrega,Centro de Distribución,-12.147709043555752,-77.15204072759587,-12.24350648192032,-77.27723015997974,86:38,45.29,61.84
Calle Pisco,Calle Las Gardenias,Centro de Distribución,Punto de Entrega,-12.375786524292366,-76.98829107506151,-11.852585991873301,-76.77707645221967,110:19,47.16,100.03
Calle Chancay,Calle Flora Tristán,Centro de Distribución,Punto de Entrega,-12.108372558991785,-77.01355027427003,-12.35529257060517,-77.02383228182238,58:54,42.69,86.75
Calle Lima,Calle Ramón Zavala,Centro de Distribución,Punto de Entrega,-12.396108528213032,-76.71847714291386,-12.036891826207142,-76.75875024213826,57:27,41.9,93.04
Calle José Santos Chocano,Calle Pisco,Punto de Entrega,Punto de Entrega,-12.062037841874616,-77.17117239475293,-11.95490118795348,-76.91293929601856,101:00,34.38,69.03
Av. Costanera,Calle Gerardo Unger,Punto de Entrega,Centro de Distribución,-12.239236957598461,-76.93831543287578,-11.824186701215773,-76.72827828650313,53:16,26.42,46.56
Calle Dos de Mayo,Calle Mariano Carranza,Centro de Distribución,Punto de Entrega,-11.92232002724904,-76.97417229420073,-12.057501616292571,-77.08032008519963,110:16,33.11,102.31
Calle Narciso de la Colina,Av. San Felipe,Centro de Distribución,Punto de Entrega,-12.079950514471093,-77.24506812419189,-12.220614407808839,-77.22524689604263,56:30,44.02,88.57
Av. Sucre,Av. Argentina,Punto de Entrega,Centro de Distribución,-12.224783784474885,-76.93757365306773,-11.984055011386125,-77.01709017746552,119:25,80.17,140.02
Av. Canadá,Av. Petit Thouars,Centro de Distribución,Punto de Entrega,-12.230607504305773,-76.89036596897952,-11.849690514639988,-76.75849165643747,21:44,15.99,33.81
Calle General Suárez,Calle Antonio Raymondi,Punto de Entrega,Centro de Distribución,-11.718090105419833,-76.7059292254845,-12.027357102150269,-76.78687438029095,90:47,53.41,88.78
Calle Loreto,Av. Javier Prado,Centro de Distribución,Punto de Entrega,-11.973689580582871,-76.9858384853163,-12.39470496023739,-77.14730731600059,6:15,4.37,11.93
Av. Guardia Civil Sur,Calle Los Ficus,Centro de Distribución,Punto de Entrega,-11.770844273544707,-76.79486258940389,-12.078417833620378,-76.73825049507708,18:30,15.15,25.88
Av. Angamos,Calle José Olaya,Centro de Distribución,Punto de Entrega,-12.230383930600455,-77.1657202726878,-12.018640170305876,-76.9307469875885,111:55,87.01,169.96
Av. República de Panamá,Av. Palmeras,Punto de Entrega,Centro de Distribución,-12.2097461613191,-76.80879145309628,-11.787779690580463,-76.70945784425095,39:22,30.07,48.33
Calle Francia,Av. Gregorio Escobedo,Centro de Distribución,Punto de Entrega,-12.301810184899034,-76.86614876590696,-12.136052965481205,-77.27303401107469,118:15,21.63,63.12
Calle José Galvez,Calle Ignacio Merino,Centro de Distribución,Punto de Entrega,-12.477601019051821,-77.1795101823295,-11.908531634623172,-76.75193682031569,8:37,4.08,13.44
Calle Alcanfores,Av. Pizarro,Punto de Entrega,Centro de Distribución,-12.358272553758303,-77.1492334482677,-12.429194235868616,-76.81421596753349,90:06,44.68,78.31
Calle Melchor Paz,Calle Los Cedros,Centro de Distribución,Punto de Entrega,-12.249243721820747,-77.17959224040939,-11.77740841421406,-77.03884102827507,7:48,4.32,11.73
Av. César Vallejo,Calle María Parado de Bellido,Centro de Distribución,Punto de Entrega,-11.802890523344185,-76.73486849729034,-12.46147453554877,-76.749359930684,98:38,77.42,150.75
Calle Santa Rosa,Calle Las Dalias,Centro de Distribución,Punto de Entrega,-12.127712549573785,-77.03677139267442,-12.024560910158895,-77.22682586828407,78:19,24.78,71.91
Calle Colina,Av. San Luis,Centro de Distribución,Punto de Entrega,-12.161117056258911,-76.97735832311434,-12.157679611174025,-76.85796235371492,91:46,53.36,104.43
Calle Francia,Av. San Juan,Centro de Distribución,Punto de Entrega,-12.106043668775344,-77.1202697104682,-12.16399932661285,-77.06811649815934,109:42,30.24,67.94
Av. Los Próceres,Calle Mariano Carranza,Punto de Entrega,Punto de Entrega,-11.834742095363554,-77.20370256980512,-12.22614058813207,-76.78793151713725,20:33,8.98,24.93
Av. Abancay,Av. San Germán,Punto de Entrega,Centro de Distribución,-11.905035130259181,-77.22767433724233,-11.964504498667145,-76.94766326835106,100:57,70.3,140.57
Av. Angamos,Calle Bolívar,Punto de Entrega,Centro de Distribución,-12.243720359838042,-77.18809535369537,-11.973226948982868,-77.29298319912229,110:38,39.45,83.65
Av. 28 de Julio,Calle Huancavelica,Centro de Distribución,Punto de Entrega,-11.841857508306793,-76.77239665625797,-12.467636518147,-77.22818499386322,29:00,8.85,18.97
Av. Tomás Marsano,Calle Cantuarias,Punto de Entrega,Centro de Distribución,-11.713192746406882,-76.92675446971845,-12.380915614821932,-77.14480704540847,21:10,11.03,17.26
Calle Conde de la Vega,Av. Central,Punto de Entrega,Punto de Entrega,-12.1115961468158,-77.25610496987304,-11.85498897205548,-76.70175590525143,23:52,14.42,19.34
Av. Pardo,Calle Batalla de Junín,Centro de Distribución,Punto de Entrega,-12.221724727113285,-76.78173782368177,-12.380662324535715,-77.18834102272058,27:26,22.26,38.59
Av. Abancay,Calle Los Jazmines,Punto de Entrega,Punto de Entrega,-11.85183518265887,-76.83001116171296,-12.28121967131886,-77.21691221512003,66:30,31.17,58.08
Av. Los Próceres,Calle Ignacio Merino,Punto de Entrega,Centro de Distribución,-11.843487927279982,-76.86201122410999,-11.88144558115281,-77.28228849573291,76:26,47.16,89.58
Calle Talara,Av. Gregorio Escobedo,Punto de Entrega,Punto de Entrega,-11.732744010351558,-77.14240234709455,-12.139910029765488,-77.09910136049905,111:15,28.08,60.92
Calle Los Manzanos,Av. La Molina,Centro de Distribución,Punto de Entrega,-12.182300102529972,-77.1614559800175,-11.876251241335757,-76.88262277456606,28:11,15.65,29.8
Calle Chiclayo,Calle Medrano Silva,Centro de Distribución,Punto de Entrega,-12.438304384256199,-76.81829426405109,-12.26764998437544,-77.05192769444133,80:19,36.95,62.91
Av. Santa Anita,Av. Cápac Yupanqui,Centro de Distribución,Punto de Entrega,-11.809669874527144,-77.0880592008828,-12.21293854681391,-77.27136287839423,25:45,9.88,30.25
Calle Diego de Almagro,Av. Iquitos,Centro de Distribución,Punto de Entrega,-11.741811859660572,-76.79809607524228,-11.759847979062856,-77.17837321287999,52:27,27.68,50.14
Av. Sucre,Calle Mariano Melgar,Punto de Entrega,Centro de Distribución,-11.898849532355237,-77.08324207881921,-12.362676436000331,-77.1428013763783,116:10,62.09,174.72
Calle Las Rosas,Calle Ignacio Merino,Centro de Distribución,Punto de Entrega,-12.325644992499912,-77.02690338852419,-11.792870000591517,-77.20275247891688,87:02,32.53,80.12
Calle Medrano Silva,Calle General Suárez,Punto de Entrega,Punto de Entrega,-11.762605197722701,-76.96130481101571,-11.723972040666812,-77.08009130787268,63:10,20.42,31.14
Av. La Marina,Calle Santa Inés,Centro de Distribución,Punto de Entrega,-11.745508948494098,-77.24793966277451,-11.723182910088918,-77.14775872753529,91:28,28.75,86.18
Av. El Polo,Av. Grau,Punto de Entrega,Punto de Entrega,-12.050647717701365,-77.0423958894476,-12.23028271894961,-76.813264346718,88:49,50.26,98.91
Av. Los Álamos,Calle Gamarra,Centro de Distribución,Punto de Entrega,-12.130289346244602,-77.0774241124029,-11.869187260506228,-77.2778591337818,46:00,23.82,49.12
Calle Monte Rosa,Av. República de Panamá,Punto de Entrega,Centro de Distribución,-11.910367812382656,-76.96391023247233,-12.058948935392738,-77.19462431986261,5:03,1.41,8.65
Calle Las Gardenias,Calle Nicolás de Piérola,Punto de Entrega,Centro de Distribución,-12.300696993119864,-76.92959453647426,-12.43307613017658,-77.10103245568794,43:27,27.72,45.0
Calle Domingo Orué,Calle Sucre,Centro de Distribución,Punto de Entrega,-12.193052235201744,-76.96466654868712,-11.993304419607702,-77.0757565726641,30:47,5.89,27.1
Calle José Galvez,Av. Costanera,Centro de Distribución,Punto de Entrega,-12.259055837678979,-76.90436743622021,-12.351181516216057,-77.14118066352552,8:01,5.55,13.12
Calle Miguel Grau,Av. Panamericana Norte,Punto de Entrega,Centro de Distribución,-12.45252310297061,-76.7654440409191,-12.039673042444264,-77.03449546961744,81:17,63.78,108.52
Av. Defensores del Morro,Av. Canto Grande,Punto de Entrega,Centro de Distribución,-12.02092342771764,-76.70763866190737,-11.95716049424443,-77.11921136746646,22:15,5.58,20.88
Calle Berlín,Calle Junín,Punto de Entrega,Punto de Entrega,-12.4436852869728,-77.29817503684555,-11.72439507813943,-76.98004336367241,26:11,19.81,31.15
Calle José Santos Chocano,Av. Canto Grande,Centro de Distribución,Punto de Entrega,-11.992707571691907,-76.77094232658126,-11.985247972617065,-76.90309757356472,106:11,67.16,164.85
Av. Colonial,Av. César Vallejo,Centro de Distribución,Punto de Entrega,-11.96928389137245,-76.96611243807222,-12.31454992484788,-77.06452295393316,7:21,5.13,12.5
Av. Cápac Yupanqui,Av. 28 de Julio,Centro de Distribución,Punto de Entrega,-11.798160736476095,-77.14553051636217,-11.854056702703996,-76.73720968347594,88:35,68.41,116.71
Calle Los Castaños,Calle Manuel Almenara,Centro de Distribución,Punto de Entrega,-12.180424703423773,-76.79436636687906,-11.730926217193911,-76.90850435523467,94:27,58.17,65.6
Calle Los Ficus,Calle Pardo de Zela,Centro de Distribución,Punto de Entrega,-11.79985308644675,-76.83679356319034,-12.38095234631975,-76.71997106214987,108:24,88.16,218.65
Calle Porta,Calle Mendiburu,Centro de Distribución,Punto de Entrega,-11.90222070184841,-77.07123122253401,-11.854709182070224,-76.9685334583043,73:57,35.79,90.9
Calle Pisco,Calle Pardo de Zela,Punto de Entrega,Punto de Entrega,-12.117387699035305,-76.85103831804746,-11.986216639476062,-77.08268874262627,6:15,1.77,7.67
Av. Pardo y Aliaga,Calle Enrique Palacios,Punto de Entrega,Centro de Distribución,-11.716184388867998,-76.74679795190714,-12.052092100957289,-76.76432177125318,17:26,8.34,24.21
Calle Francia,Calle Nicanor Arteaga,Punto de Entrega,Punto de Entrega,-11.721158900049506,-76.99494754960972,-11.86793527219582,-77.20836119276959,55:51,22.54,71.23
Calle Montero Rosas,Calle Los Pinos,Punto de Entrega,Punto de Entrega,-12.09722123515497,-77.1848075706682,-11.832000302796986,-77.23737149775128,118:03,23.64,74.33
Av. Javier Prado,Calle Hernando de Lavalle,Punto de Entrega,Centro de Distribución,-11.724195493482027,-77.08408580964155,-12.37393712519895,-76.98079311080684,56:54,22.64,58.97
Av. Canadá,Calle Madrid,Punto de Entrega,Centro de Distribución,-12.2760238346387,-76.92389204887724,-12.381244110872316,-77.27237418727559,38:47,25.75,42.66
Av. La Paz,Av. Próceres de la Independencia,Punto de Entrega,Centro de Distribución,-12.297757842935733,-76.86658930598878,-11.766578369365975,-77.05617386541472,78:25,52.83,98.43
Calle Sucre,Av. Benavides,Punto de Entrega,Centro de Distribución,-12.287858922331127,-76.7615783675987,-12.367099413988162,-76.9175898699644,61:16,39.1,72.71
Av. Separadora Industrial,Calle Las Gardenias,Punto de Entrega,Punto de Entrega,-11.948606599604837,-77.13624734183526,-12.419825446790577,-77.29500022899704,39:51,33.13,75.92
Calle Los Laureles,Av. Guardia Civil,Punto de Entrega,Punto de Entrega,-12.26847310706449,-77.20678840663972,-12.012833126672177,-77.08216416642745,24:14,12.69,29.85
Calle José Santos Chocano,Calle Antonio Raymondi,Punto de Entrega,Punto de Entrega,-11.746475720220479,-77.12385183972711,-11.94285810673409,-77.0004844198431,104:46,45.16,117.55
Calle Pisco,Calle Berlín,Punto de Entrega,Punto de Entrega,-11.804658823994703,-77.14045399533182,-12.436701800734413,-76.93303470553516,21:36,14.76,31.24
Calle Pérez de Cuéllar,Calle Hermanos Catari,Centro de Distribución,Punto de Entrega,-12.472753813839875,-76.92957424875871,-11.937488092819928,-77.19036922533344,116:23,55.26,125.89
