Origen,Destino,Tipo_Origen,Tipo_Destino,Latitud_Origen,Longitud_Origen,Latitud_Destino,Longitud_Destino,Tiempo_Recorrido,Distancia_km,Costo
Camino Sucre 398,Bulevar Arequipa 460,Centro de Distribución,Punto de Entrega,-11.829050426114986,-77.01713832574647,-12.04420013963978,-77.06653476048189,99:16,70.02,130.89
Camino La Victoria 11,Jr. Magdalena del Mar 126,Centro de Distribución,Punto de Entrega,-11.910555187863217,-77.1503536343191,-11.979736168674066,-76.86178607224309,62:09,41.5,103.07
Calle Benavides 144,Calle Las Magnolias,Punto de Entrega,Punto de Entrega,-11.831019335286365,-77.15962883035543,-11.94155815580662,-77.04591788282265,106:15,30.02,73.53
Calle Madrid,Pasaje Sucre 69,Punto de Entrega,Punto de Entrega,-12.112906240283243,-76.8238624801024,-11.907087111983685,-76.84378826830482,25:30,11.57,16.33
Calle Angamos 362,Pasaje La Paz 97,Centro de Distribución,Punto de Entrega,-12.158348565037617,-77.09517536081673,-11.995413063683714,-76.97331103519241,40:07,13.13,28.65
Ctra. Arequipa 126,Ruta Benavides 186,Centro de Distribución,Punto de Entrega,-11.973373616509775,-76.99176142908992,-11.847555819842189,-76.9625421527038,33:45,7.74,35.81
Ruta Santa Anita 385,Av. Brasil 106,Punto de Entrega,Centro de Distribución,-11.895125843498723,-77.06750448814422,-11.940677758275493,-76.8073959995615,41:00,22.48,42.02
Av. Alfredo Mendiola,Diagonal Colón 12,Centro de Distribución,Punto de Entrega,-11.954320244776184,-77.05270401071756,-11.904398443647949,-76.86351536039798,80:45,33.9,82.73
Paseo Vargas 85,Camino Puente Piedra 223,Punto de Entrega,Punto de Entrega,-11.896266236876242,-76.91441043198114,-12.060796968499702,-77.15519198329129,87:15,66.57,83.35
Jr. Puente Piedra 8,Pasaje San Juan 113,Punto de Entrega,Centro de Distribución,-12.032902265393007,-77.16848911990061,-11.81732995120611,-77.10574905925306,106:23,83.05,130.16
Camino Pachacamac 78,Calle Grau,Centro de Distribución,Punto de Entrega,-12.026642557589469,-76.944880562324,-12.076383602407772,-76.89085168583132,26:17,21.68,53.79
Jr. Las Flores 235,Paseo San Juan de Lurigancho 284,Punto de Entrega,Centro de Distribución,-11.959688089760636,-76.90375634282904,-11.951108006944008,-77.00106153865921,53:22,19.01,36.27
Calle Dos de Mayo,Jr. Santa Rosa 279,Centro de Distribución,Punto de Entrega,-12.033972036926533,-76.85739236104298,-12.006408487656048,-76.95876807732013,10:41,3.84,13.59
Calle San Bartolo 73,Diagonal Villa María del Triunfo 77,Centro de Distribución,Punto de Entrega,-12.056363984222177,-76.86548839365364,-12.004392672734868,-77.1392087273283,54:42,43.79,97.76
Av. Guardia Republicana,Pasaje Granados 35,Punto de Entrega,Punto de Entrega,-12.19890391217705,-77.07421446056611,-12.10957865727131,-76.80290770289963,19:03,8.14,17.73
Ctra. La Molina 390,Ctra. Santa María 274,Punto de Entrega,Centro de Distribución,-12.044918744732295,-77.07033570017694,-12.061256765325782,-77.15114193631217,16:33,11.44,24.12
Calle Santa Lucía 454,Jr. Santa Anita 10,Punto de Entrega,Punto de Entrega,-11.986417014292096,-76.96496836036593,-12.001053202147055,-76.9293580941461,84:40,38.19,72.92
Camino San Juan de Miraflores 85,Calle Las Lomas,Punto de Entrega,Centro de Distribución,-11.923579899025926,-77.06702487245278,-12.07926449260802,-76.85205947532174,109:39,42.37,107.07
Paseo Vargas 85,Ctra. Santa Rosa 487,Centro de Distribución,Punto de Entrega,-12.147557864490198,-76.9373586537548,-11.881404863828598,-77.15192974220673,40:39,19.53,52.7
Bulevar Chorrillos 112,Pasaje Pucusana 109,Punto de Entrega,Punto de Entrega,-12.094284307401946,-77.05963403868905,-11.828809006403766,-76.90224748780288,50:20,19.64,58.44
Camino San Miguel 121,Jr. Chaclacayo 372,Centro de Distribución,Punto de Entrega,-12.080628458966384,-76.90778849285513,-11.908112964623204,-77.16126099594237,109:34,60.06,154.87
Bulevar Santa Rosa 140,Calle Olaya 80,Centro de Distribución,Punto de Entrega,-12.131590392783778,-77.06373598404281,-12.194002819759254,-77.04126769283924,35:19,25.7,40.69
Calle El Agustino 468,Camino San Miguel 344,Punto de Entrega,Punto de Entrega,-12.06020636866516,-77.06125855043936,-11.907858885070818,-77.19615928248963,109:28,72.91,138.54
Av. Las Flores 323,Camino San Isidro 230,Punto de Entrega,Punto de Entrega,-11.941544369315709,-77.17253934809537,-12.016012215755923,-76.84130387760158,98:47,79.43,152.98
Bulevar Villa María del Triunfo 32,Calle Augusto Durand,Centro de Distribución,Punto de Entrega,-11.952854240827058,-77.14968623275516,-12.157806176056257,-76.99689448449793,11:39,2.51,11.84
Calle Junín,Av. Rímac 12,Punto de Entrega,Punto de Entrega,-12.19221929424152,-77.1845274378121,-12.15406392805889,-77.02220908487305,94:00,25.1,43.73
Bulevar Miraflores 50,Calle La Paz 92,Centro de Distribución,Punto de Entrega,-12.177500330644945,-76.91163983574177,-12.124712795077471,-77.18018522036803,53:04,39.23,72.56
Calle El Carmen,Jr. San Juan de Miraflores 470,Centro de Distribución,Punto de Entrega,-11.970059159328024,-77.05629004020457,-11.924471763932535,-77.09854677465053,84:51,35.84,94.4
Calle Comas 279,Camino Puente Piedra 164,Punto de Entrega,Centro de Distribución,-11.92526095800033,-77.05452068368378,-12.176597643234379,-76.92498775413196,113:19,36.67,80.89
Pasaje Lince 302,Pasaje Angamos 314,Punto de Entrega,Punto de Entrega,-12.120110382087915,-77.06755992407115,-12.080652489209653,-76.81516251324673,60:09,42.93,88.83
Diagonal San Isidro 320,Ruta San Miguel 183,Centro de Distribución,Punto de Entrega,-11.805167417022131,-76.86218384842994,-11.937435536188637,-76.99230043070334,83:20,32.31,106.13
Camino Colón 437,Pasaje San Bartolo 47,Punto de Entrega,Punto de Entrega,-11.837526777053375,-77.1882465899428,-11.944032109648557,-76.96729829427163,80:19,22.59,50.62
Ruta Miraflores 371,Paseo San Juan 358,Punto de Entrega,Punto de Entrega,-11.938137083139074,-77.03548762116577,-12.154264030172305,-76.8232388253094,48:30,39.76,45.67
Ruta Barranco 344,Camino Ate 57,Centro de Distribución,Punto de Entrega,-12.15502029517317,-76.92918178087373,-12.117815309396919,-77.1157707558282,35:55,13.66,39.05
Diagonal Colón 231,Camino La Victoria 137,Punto de Entrega,Centro de Distribución,-12.0374421152777,-76.93270800956901,-11.878953817991457,-76.98384573523248,86:12,27.85,65.11
Bulevar La Victoria 122,Ruta Chorrillos 92,Punto de Entrega,Punto de Entrega,-12.085510637147738,-77.13824445498292,-12.176817829699184,-76.84225982542046,50:28,39.06,56.43
Ruta San Borja 172,Camino Cercado 114,Centro de Distribución,Punto de Entrega,-12.16736059468961,-77.01611519285458,-11.809926948148858,-76.8296576628371,105:42,56.78,145.45
Ruta La Victoria 461,Camino El Agustino 411,Punto de Entrega,Centro de Distribución,-11.815486247798868,-76.94073781611736,-12.19619075771551,-76.90013266415373,40:06,18.42,25.94
Jr. Callao 107,Ctra. Lurín 72,Punto de Entrega,Centro de Distribución,-11.928024267178687,-76.98292906163215,-11.954081061731225,-77.02880467891407,37:40,21.39,42.11
Ruta Pucusana 344,Diagonal El Agustino 51,Centro de Distribución,Punto de Entrega,-11.843856951135377,-77.00262322991642,-12.165161327816131,-76.84608031182917,103:59,75.97,81.67
Ruta San Borja 146,Ctra. Mendoza 212,Centro de Distribución,Punto de Entrega,-11.868785981649294,-77.10775216558858,-11.828298185155147,-76.94151042912073,26:42,21.73,31.49
Ctra. San Borja 252,Diagonal Universitaria 352,Punto de Entrega,Punto de Entrega,-11.998041452850925,-77.02933075473652,-12.078850304053438,-77.18100477017975,30:56,16.82,39.73
Camino Callao 449,Paseo La Victoria 245,Punto de Entrega,Punto de Entrega,-12.117814285593438,-76.94968543650238,-11.904859192648678,-76.81629090075654,60:09,22.4,34.25
Av. Carabayllo 422,Pasaje Pueblo Libre 21,Punto de Entrega,Punto de Entrega,-11.822667005406688,-76.96973293859041,-12.127763256005036,-77.06624664527135,24:41,7.82,16.35
Calle Lurín 215,Camino Surco 257,Punto de Entrega,Punto de Entrega,-12.191123122715398,-76.96649471828174,-12.035682000122698,-76.93301825434209,20:42,15.71,33.29
Bulevar Angamos 353,Ctra. Pucusana 486,Punto de Entrega,Centro de Distribución,-11.900616659248705,-77.16987274407171,-12.064815498871106,-77.02548749697543,54:19,37.05,34.41
Pasaje Barranco 112,Av. Faucett,Punto de Entrega,Punto de Entrega,-12.163789338759933,-77.02989550245883,-11.865270458298149,-77.14385929508018,116:08,59.32,153.93
Diagonal Universitaria 369,Bulevar Lurín 151,Centro de Distribución,Punto de Entrega,-12.07444120012731,-77.03646872961728,-12.179783224338705,-76.83478726437457,9:20,7.68,19.58
Calle Porta,Calle San Isidro 495,Centro de Distribución,Punto de Entrega,-12.197105934645904,-76.86324521745537,-12.021006936242342,-77.13898427011416,22:25,6.38,22.88
Camino Villa María del Triunfo 69,Pasaje José Pardo 276,Centro de Distribución,Punto de Entrega,-11.95261006099975,-76.91612485119957,-12.17194497426407,-77.13439215117914,51:10,18.95,39.72
Ruta Santa Anita 385,Bulevar Chorrillos 183,Centro de Distribución,Punto de Entrega,-12.076284355000332,-77.03866287260381,-12.142049355228078,-76.86158163157697,99:00,44.65,105.2
Ctra. Puente Piedra 172,Paseo Angamos 449,Centro de Distribución,Punto de Entrega,-12.147212401852455,-77.19258521137829,-11.885598697461257,-76.98030645929263,119:54,96.83,165.85
Diagonal San Juan de Lurigancho 64,Calle Miraflores 408,Punto de Entrega,Centro de Distribución,-11.848340348470856,-76.97174823497045,-11.890747624144403,-77.09676707413556,96:27,55.39,106.46
Paseo Angamos 449,Ruta Surco 48,Punto de Entrega,Centro de Distribución,-11.934004269290046,-77.03484554456634,-12.117695353812518,-76.91194286915722,113:17,61.13,78.1
Av. Parque Norte,Jr. Chaclacayo 317,Centro de Distribución,Punto de Entrega,-12.109539407563144,-76.97207092192382,-11.810227959294815,-76.97002339443188,97:45,32.38,58.46
Ruta San Martín 354,Ctra. Pucusana 303,Centro de Distribución,Punto de Entrega,-11.94774333953356,-77.01635846365505,-11.966632980266283,-77.02251593334134,68:45,26.17,57.67
Av. San Borja 76,Paseo San Bartolo 324,Centro de Distribución,Punto de Entrega,-11.906999007466126,-77.1845698700122,-12.051811191529987,-76.89815090112599,43:15,27.82,63.99
Jr. Olaya 424,Bulevar La Victoria 172,Centro de Distribución,Punto de Entrega,-12.154606061141736,-77.12363654761211,-11.843558309381015,-76.85813128047081,58:13,29.67,78.09
Av. Garcilaso de la Vega,Pasaje Lince 177,Centro de Distribución,Punto de Entrega,-11.830253367473357,-76.91462260134418,-11.8829164750215,-76.84006681523971,90:55,47.07,128.06
Pasaje San Bartolo 47,Camino Lince 493,Centro de Distribución,Punto de Entrega,-12.056122907491106,-77.18840960032796,-11.86168573866714,-76.87041191136963,93:44,75.72,124.07
Pasaje Lince 302,Paseo La Paz 110,Punto de Entrega,Centro de Distribución,-12.027351631016867,-76.87522443436691,-12.09106952645145,-77.12556649927473,97:11,69.72,106.61
Calle Villa María del Triunfo 430,Bulevar La Paz 116,Punto de Entrega,Centro de Distribución,-11.951427363015384,-77.18994928736905,-12.150648504115317,-77.05353162996413,95:30,67.68,132.1
Av. Santa Lucía 155,Bulevar Benavides 26,Punto de Entrega,Punto de Entrega,-12.035474623146824,-76.86247527179978,-12.198809962049301,-76.89962703516997,116:15,29.97,74.83
Av. Angamos 65,Av. Chorrillos 94,Centro de Distribución,Punto de Entrega,-12.002274695557228,-76.91438830903125,-12.179065408678497,-77.04891926362744,20:49,9.1,17.77
Diagonal Villa El Salvador 398,Av. Costanera,Punto de Entrega,Centro de Distribución,-12.055814615870897,-76.90961083729567,-12.038116150041056,-76.93503563774149,35:36,7.08,27.15
Calle Sánchez Cerro,Calle Monte Rosa,Centro de Distribución,Punto de Entrega,-12.063998189246123,-76.96206282056866,-12.197407127679481,-76.99327766352724,56:35,37.93,79.3
Pasaje El Sol 248,Ruta Las Flores 466,Centro de Distribución,Punto de Entrega,-12.173464766005043,-76.8045520830734,-12.01784792077709,-76.90058998350113,75:21,31.78,85.41
Ctra. Jesús María 326,Ctra. Universitaria 143,Centro de Distribución,Punto de Entrega,-11.929626978590363,-77.03502264168937,-12.077274933540872,-76.82265794255686,21:23,11.68,29.93
Jr. Lurín 277,Camino San Luis 437,Punto de Entrega,Punto de Entrega,-11.984897495148026,-76.96788565151215,-12.13196954550498,-76.95064067542532,109:15,29.65,77.82
Av. Los Frutales,Paseo La Punta 160,Punto de Entrega,Punto de Entrega,-11.874563156633785,-76.87013926509454,-12.098164560894425,-76.99448606646978,78:51,24.96,73.87
Pasaje Surco 454,Ruta San Isidro 394,Centro de Distribución,Punto de Entrega,-11.956353574105199,-77.06489575309044,-12.063467411984602,-77.12256460421976,22:22,10.37,23.8
Pasaje Lince 177,Camino Ate 371,Punto de Entrega,Centro de Distribución,-12.167623188093847,-77.04858190546982,-11.884303526400641,-77.09554092360881,59:25,21.0,38.17
Jr. Olaya 442,Paseo Puente Piedra 429,Punto de Entrega,Punto de Entrega,-11.952756684220457,-77.12066841645658,-12.18869620667953,-76.84261771626319,61:35,30.3,51.84
Jr. Vargas 374,Calle San Luis 90,Punto de Entrega,Punto de Entrega,-12.036004776191534,-77.05303406972567,-12.055518322947488,-76.88978104341014,88:17,24.68,90.71
Calle San Luis 90,Ruta Angamos 470,Punto de Entrega,Centro de Distribución,-11.899859922719056,-77.15113194615563,-11.904425172312536,-77.13082983931639,52:47,12.81,30.47
Calle María Parado de Bellido,Camino Granados 45,Centro de Distribución,Punto de Entrega,-11.82912294706784,-77.0687792410713,-12.032470989053918,-76.81884716444516,65:48,39.98,78.99
Paseo Brasil 292,Bulevar Pachacamac 330,Centro de Distribución,Punto de Entrega,-12.197339788928373,-77.13276608696546,-11.953854619419158,-76.8177134839496,66:56,32.88,89.59
Ctra. Brasil 104,Ctra. La Molina 321,Punto de Entrega,Punto de Entrega,-12.131116953879342,-76.82777662654824,-11.870249835358845,-76.84086065658305,56:39,41.96,86.64
Pasaje Magdalena del Mar 372,Calle Callao 464,Centro de Distribución,Punto de Entrega,-12.11005249890942,-76.93873919538659,-11.863897281853054,-77.17967754572535,35:25,12.83,30.23
Camino Brasil 485,Ctra. San Bartolo 118,Punto de Entrega,Punto de Entrega,-11.930175483584906,-76.94111981460574,-11.902916838451658,-76.85875547453021,7:50,5.25,11.08
Camino Vargas 392,Calle Flora Tristán,Centro de Distribución,Punto de Entrega,-12.025607681747454,-76.9677550844378,-11.83381775098327,-77.01010315722449,93:16,22.37,72.54
Calle Chancay,Ruta Barranco 396,Punto de Entrega,Centro de Distribución,-12.048418137907719,-77.13418725504879,-12.123275887546377,-77.04092434909873,77:48,62.17,107.18
Paseo San Isidro 419,Bulevar Santa María 267,Punto de Entrega,Punto de Entrega,-11.913593086717562,-76.85646622535515,-12.011917420663742,-76.95508271036144,29:36,9.71,27.53
Pasaje Lince 177,Camino Pachacamac 78,Punto de Entrega,Punto de Entrega,-12.128020829663734,-76.93174825071054,-12.075203345043032,-76.90928745345275,50:40,17.66,58.45
Pasaje San Bartolo 47,Av. Los Insurgentes,Punto de Entrega,Centro de Distribución,-12.196354179384103,-77.09557933085614,-12.01492132454362,-76.88211072088679,88:09,15.37,42.04
Calle Miraflores 408,Ruta La Marina 166,Punto de Entrega,Punto de Entrega,-12.162146864674241,-77.04524530777184,-12.015777932564173,-77.04398672671573,40:39,25.61,45.07
Av. San Borja 76,Av. Santa Anita 238,Centro de Distribución,Punto de Entrega,-12.031567998475133,-77.14975706545552,-11.931717564331011,-77.19759757668048,7:06,1.67,10.74
Av. Garcilaso de la Vega,Ruta Las Flores 466,Punto de Entrega,Centro de Distribución,-12.104944961565927,-76.98930759076966,-12.087240606162359,-77.07325828808808,5:58,1.54,8.3
Calle San Francisco,Calle San Bartolo 73,Punto de Entrega,Punto de Entrega,-11.93711954428155,-76.81622836548141,-11.962576361297803,-76.87944197064776,110:53,22.11,58.26
Calle Jesús María 264,Paseo Colón 166,Centro de Distribución,Punto de Entrega,-11.994705606901245,-77.12407558456088,-11.83633917720248,-76.86842511622046,21:02,10.93,22.73
Calle San Martín 156,Calle Los Gladiolos,Punto de Entrega,Centro de Distribución,-12.145036983118736,-77.16912797407913,-11.899874422637145,-77.04112691436188,9:03,5.86,11.88
Ctra. Santa María 274,Paseo Jesús María 239,Punto de Entrega,Punto de Entrega,-12.072398807250583,-77.00832260653594,-11.828248163503078,-77.15091682072938,58:04,29.53,61.25
Calle San Juan de Miraflores 490,Bulevar Chaclacayo 472,Centro de Distribución,Punto de Entrega,-11.972860729197222,-76.95494106962252,-11.807084407068569,-77.12148821611233,104:36,54.02,118.19
Camino Cercado 322,Diagonal Olaya 115,Centro de Distribución,Punto de Entrega,-12.062343532671568,-77.12812335026544,-12.090257968098625,-77.0069079566123,40:27,32.65,26.29
Paseo San Juan 246,Paseo San Juan de Miraflores 163,Centro de Distribución,Punto de Entrega,-12.192507413324403,-77.16687823415226,-11.913825058677032,-76.89765845799997,10:20,1.75,12.34
Jr. San Juan de Miraflores 470,Av. Los Insurgentes,Centro de Distribución,Punto de Entrega,-11.91081559615452,-77.00677889284945,-12.056811781815242,-77.16887814628795,72:15,40.23,61.79
Diagonal Callao 188,Calle Colón 499,Punto de Entrega,Punto de Entrega,-12.048896239310329,-76.96351047252551,-12.018348283380044,-77.00881287603328,33:35,11.84,36.44
Bulevar Santa María 279,Bulevar Jesús María 366,Punto de Entrega,Centro de Distribución,-11.911753924752784,-77.17263523286745,-12.177756958794532,-76.99127742459169,101:45,65.61,111.46
Jr. Sucre 89,Ruta La Molina 148,Centro de Distribución,Punto de Entrega,-11.93400633074702,-77.10375795701643,-12.068317804128084,-76.99895840926214,59:13,31.8,42.87
Av. San Luis,Ctra. Brasil 106,Centro de Distribución,Punto de Entrega,-12.0393737668972,-77.18145681915387,-12.112572926528781,-76.83149094182225,41:15,21.1,37.87
Paseo Brasil 291,Camino Granados 45,Punto de Entrega,Punto de Entrega,-11.949604888644481,-77.11016169867017,-12.088913354779603,-76.98924917485918,49:36,22.36,38.35
Av. San Felipe,Camino Callao 200,Punto de Entrega,Punto de Entrega,-12.190527573413439,-77.19661800552846,-11.940762451626453,-77.12108764968356,87:19,38.36,77.77
